Gene,Value,Count,Example
gene_bs_eye_shape,"""eye_shape_04"" 97 ""eye_shape_04"" 49",1,common/dna_data/agot_dna_riverlands_ancestors.txt:54671 (Tully_62)
gene_bs_eye_shape,"""eye_shape_04"" 51 ""eye_shape_04"" 97",1,common/dna_data/agot_dna_riverlands_ancestors.txt:54866 (Tully_63)
gene_bs_eye_shape,"""eye_shape_03"" 125 ""eye_shape_04"" 51",1,common/dna_data/agot_dna_riverlands_ancestors.txt:55258 (Tully_65)
gene_bs_eye_shape,"""eye_shape_04"" 51 ""eye_shape_03"" 125",1,common/dna_data/agot_dna_riverlands_ancestors.txt:55453 (Tully_66)
gene_bs_eye_shape,"""eye_shape_02"" 129 ""eye_shape_01"" 9",1,common/dna_data/agot_dna_riverlands_ancestors.txt:57215 (Vance_Wayfarers_Rest_85)
gene_bs_eye_shape,"""eye_shape_04"" 178 ""eye_shape_02"" 178",1,common/dna_data/agot_dna_riverlands_ancestors.txt:57993 (Wayn_38)
gene_bs_eye_shape,"""eye_shape_04"" 178 ""eye_shape_01"" 178",1,common/dna_data/agot_dna_riverlands_ancestors.txt:58188 (Wayn_83)
gene_bs_eye_shape,"""eye_shape_03"" 19 ""eye_shape_03"" 19",1,common/dna_data/agot_dna_riverlands_ancestors.txt:58970 (Wode_67)
gene_bs_eye_shape,"""eye_shape_03"" 181 ""eye_shape_03"" 151",1,common/dna_data/agot_dna_riverlands_ancestors.txt:59165 (Blackwood_hh_1)
gene_bs_eye_shape,"""eye_shape_01"" 140 ""eye_shape_01"" 54",1,common/dna_data/agot_dna_riverlands_ancestors.txt:59750 (Swill_48)
gene_bs_eye_shape,"""eye_shape_01"" 199 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:4041 (Frey_21)
gene_bs_eye_shape,"""eye_shape_01"" 92 ""eye_shape_01"" 92",1,common/dna_data/agot_dna_riverlands_freys.txt:4433 (Frey_23)
gene_bs_eye_shape,"""eye_shape_01"" 95 ""eye_shape_01"" 11",1,common/dna_data/agot_dna_riverlands_freys.txt:5800 (Frey_35)
gene_bs_eye_shape,"""eye_shape_03"" 124 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:8341 (Frey_54)
gene_bs_eye_shape,"""eye_shape_01"" 199 ""eye_shape_01"" 198",1,common/dna_data/agot_dna_riverlands_freys.txt:10882 (Frey_73)
gene_bs_eye_shape,"""eye_shape_01"" 46 ""eye_shape_01"" 11",1,common/dna_data/agot_dna_riverlands_freys.txt:11273 (Frey_79)
gene_bs_eye_shape,"""eye_shape_01"" 79 ""eye_shape_01"" 11",1,common/dna_data/agot_dna_riverlands_freys.txt:12056 (Frey_82)
gene_bs_eye_shape,"""eye_shape_03"" 115 ""eye_shape_03"" 115",1,common/dna_data/agot_dna_riverlands_freys.txt:12251 (Frey_84)
gene_bs_eye_shape,"""eye_shape_04"" 133 ""eye_shape_01"" 11",1,common/dna_data/agot_dna_riverlands_freys.txt:12837 (Frey_87)
gene_bs_eye_shape,"""eye_shape_01"" 11 ""eye_shape_01"" 66",1,common/dna_data/agot_dna_riverlands_freys.txt:13228 (Frey_89)
gene_bs_eye_shape,"""eye_shape_01"" 168 ""eye_shape_01"" 168",1,common/dna_data/agot_dna_stepstones.txt:1307 (Saan_2)
gene_bs_eye_shape,"""eye_shape_04"" 144 ""eye_shape_04"" 144",1,common/dna_data/agot_dna_stepstones.txt:1698 (Vunatis_rs_5)
gene_bs_eye_shape,"""eye_shape_04"" 28 ""eye_shape_04"" 28",1,common/dna_data/agot_dna_stepstones_ancestors.txt:2091 (Driftway_3)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_04"" 159",1,common/dna_data/agot_dna_stormlands.txt:524 (Baratheon_109)
gene_bs_eye_shape,"""eye_shape_01"" 194 ""eye_shape_01"" 194",1,common/dna_data/agot_dna_stormlands.txt:914 (Baratheon_13)
gene_bs_eye_shape,"""eye_shape_01"" 26 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_stormlands.txt:1304 (Baratheon_3)
gene_bs_eye_shape,"""eye_shape_01"" 255 ""eye_shape_01"" 199",1,common/dna_data/agot_dna_stormlands.txt:1891 (Baratheon_6)
gene_bs_eye_shape,"""eye_shape_04"" 96 ""eye_shape_04"" 96",1,common/dna_data/agot_dna_stormlands.txt:2670 (Baratheon_hh_3)
gene_bs_eye_shape,"""eye_shape_01"" 11 ""eye_shape_01"" 56",1,common/dna_data/agot_dna_stormlands.txt:5595 (Brownhill_2)
gene_bs_eye_shape,"""eye_shape_02"" 1 ""eye_shape_02"" 1",1,common/dna_data/agot_dna_stormlands.txt:6965 (Charron_72)
gene_bs_eye_shape,"""eye_shape_04"" 70 ""eye_shape_01"" 128",1,common/dna_data/agot_dna_stormlands.txt:7944 (Connington_3)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_04"" 70",1,common/dna_data/agot_dna_stormlands.txt:8336 (Connington_5)
gene_bs_eye_shape,"""eye_shape_04"" 91 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_stormlands.txt:8532 (Connington_6)
gene_bs_eye_shape,"""eye_shape_04"" 70 ""eye_shape_04"" 91",1,common/dna_data/agot_dna_stormlands.txt:8728 (Connington_7)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_04"" 91",1,common/dna_data/agot_dna_stormlands.txt:8924 (Connington_8)
gene_bs_eye_shape,"""eye_shape_01"" 126 ""eye_shape_04"" 0",1,common/dna_data/agot_dna_stormlands.txt:9119 (Dennecent_70)
gene_bs_eye_shape,"""eye_shape_01"" 122 ""eye_shape_01"" 226",1,common/dna_data/agot_dna_stormlands.txt:10684 (Dondarrion_3)
gene_bs_eye_shape,"""eye_shape_01"" 75 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_stormlands.txt:12635 (Estermont_5)
gene_bs_eye_shape,"""eye_shape_01"" 61 ""eye_shape_03"" 135",1,common/dna_data/agot_dna_stormlands.txt:14595 (Gower_2)
gene_bs_eye_shape,"""eye_shape_04"" 135 ""eye_shape_01"" 61",1,common/dna_data/agot_dna_stormlands.txt:14791 (Gower_3)
gene_bs_eye_shape,"""eye_shape_04"" 159 ""eye_shape_01"" 3",1,common/dna_data/agot_dna_stormlands.txt:15574 (Greystone_2)
gene_bs_eye_shape,"""eye_shape_01"" 133 ""eye_shape_04"" 70",1,common/dna_data/agot_dna_stormlands.txt:16553 (Mertyns_1)
gene_bs_eye_shape,"""eye_shape_01"" 82 ""eye_shape_01"" 87",1,common/dna_data/agot_dna_stormlands.txt:18703 (Rogers_2)
gene_bs_eye_shape,"""eye_shape_01"" 67 ""eye_shape_01"" 82",1,common/dna_data/agot_dna_stormlands.txt:18898 (Rogers_3)
gene_bs_eye_shape,"""eye_shape_03"" 123 ""eye_shape_01"" 87",1,common/dna_data/agot_dna_stormlands.txt:19092 (Rogers_36)
gene_bs_eye_shape,"""eye_shape_04"" 87 ""eye_shape_01"" 82",1,common/dna_data/agot_dna_stormlands.txt:19286 (Rogers_37)
gene_bs_eye_shape,"""eye_shape_02"" 148 ""eye_shape_01"" 70",1,common/dna_data/agot_dna_stormlands.txt:21048 (Seaworth_8)
gene_bs_eye_shape,"""eye_shape_01"" 188 ""vanilla_eye_shape"" 0",1,common/dna_data/agot_dna_stormlands.txt:22807 (Swann_38)
gene_bs_eye_shape,"""eye_shape_04"" 91 ""eye_shape_01"" 188",1,common/dna_data/agot_dna_stormlands.txt:23003 (Swann_38_C)
gene_bs_eye_shape,"""eye_shape_03"" 123 ""eye_shape_04"" 91",1,common/dna_data/agot_dna_stormlands.txt:23590 (Swann_41)
gene_bs_eye_shape,"""eye_shape_01"" 126 ""vanilla_eye_shape"" 112",1,common/dna_data/agot_dna_stormlands.txt:25154 (Tarth_4)
gene_bs_eye_shape,"""eye_shape_03"" 177 ""eye_shape_03"" 177",1,common/dna_data/agot_dna_stormlands.txt:25935 (Toyne_4)
gene_bs_eye_shape,"""eye_shape_02"" 155 ""eye_shape_02"" 155",1,common/dna_data/agot_dna_stormlands.txt:26131 (Trant_2)
gene_bs_eye_shape,"""eye_shape_01"" 202 ""eye_shape_01"" 51",1,common/dna_data/agot_dna_stormlands_ancestors.txt:3461 (Baratheon_38)
gene_bs_eye_shape,"""eye_shape_01"" 123 ""eye_shape_01"" 202",1,common/dna_data/agot_dna_stormlands_ancestors.txt:4635 (Baratheon_46)
gene_bs_eye_shape,"""eye_shape_03"" 125 ""eye_shape_03"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:5026 (Baratheon_51)
gene_bs_eye_shape,"""eye_shape_01"" 119 ""eye_shape_01"" 21",1,common/dna_data/agot_dna_stormlands_ancestors.txt:8344 (Baratheon_77)
gene_bs_eye_shape,"""eye_shape_01"" 64 ""eye_shape_01"" 64",1,common/dna_data/agot_dna_stormlands_ancestors.txt:9518 (Bolling_45)
gene_bs_eye_shape,"""eye_shape_01"" 170 ""eye_shape_01"" 158",1,common/dna_data/agot_dna_stormlands_ancestors.txt:9714 (Bolling_54)
gene_bs_eye_shape,"""eye_shape_03"" 162 ""eye_shape_03"" 162",1,common/dna_data/agot_dna_stormlands_ancestors.txt:12257 (Connington_20)
gene_bs_eye_shape,"""eye_shape_04"" 122 ""eye_shape_03"" 162",1,common/dna_data/agot_dna_stormlands_ancestors.txt:12845 (Connington_24)
gene_bs_eye_shape,"""eye_shape_04"" 157 ""eye_shape_04"" 157",1,common/dna_data/agot_dna_stormlands_ancestors.txt:13822 (Connington_56)
gene_bs_eye_shape,"""eye_shape_03"" 197 ""eye_shape_03"" 197",1,common/dna_data/agot_dna_stormlands_ancestors.txt:14017 (Dennecent_1)
gene_bs_eye_shape,"""eye_shape_01"" 128 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_stormlands_ancestors.txt:14996 (Dondarrion_38)
gene_bs_eye_shape,"""eye_shape_01"" 189 ""eye_shape_02"" 123",1,common/dna_data/agot_dna_stormlands_ancestors.txt:16559 (Durrandon_87)
gene_bs_eye_shape,"""eye_shape_01"" 159 ""eye_shape_01"" 209",1,common/dna_data/agot_dna_stormlands_ancestors.txt:16951 (Errol_52)
gene_bs_eye_shape,"""eye_shape_04"" 130 ""eye_shape_01"" 60",1,common/dna_data/agot_dna_stormlands_ancestors.txt:17732 (Gower_54)
gene_bs_eye_shape,"""eye_shape_01"" 87 ""eye_shape_01"" 81",1,common/dna_data/agot_dna_stormlands_ancestors.txt:18511 (Hasty_49)
gene_bs_eye_shape,"""eye_shape_01"" 170 ""eye_shape_01"" 136",1,common/dna_data/agot_dna_stormlands_ancestors.txt:19487 (Horpe_8)
gene_bs_eye_shape,"""eye_shape_01"" 158 ""eye_shape_01"" 158",1,common/dna_data/agot_dna_stormlands_ancestors.txt:19879 (Lonmouth_21)
gene_bs_eye_shape,"""eye_shape_01"" 158 ""eye_shape_04"" 135",1,common/dna_data/agot_dna_stormlands_ancestors.txt:20075 (Lonmouth_25)
gene_bs_eye_shape,"""eye_shape_01"" 30 ""eye_shape_01"" 30",1,common/dna_data/agot_dna_stormlands_ancestors.txt:20661 (Lonmouth_70)
gene_bs_eye_shape,"""eye_shape_03"" 9 ""eye_shape_03"" 9",1,common/dna_data/agot_dna_stormlands_ancestors.txt:21442 (Morrigen_65)
gene_bs_eye_shape,"""eye_shape_04"" 168 ""eye_shape_04"" 168",1,common/dna_data/agot_dna_stormlands_ancestors.txt:24178 (Penrose_34)
gene_bs_eye_shape,"""eye_shape_01"" 109 ""eye_shape_01"" 190",1,common/dna_data/agot_dna_stormlands_ancestors.txt:24373 (Penrose_35)
gene_bs_eye_shape,"""eye_shape_04"" 58 ""eye_shape_04"" 58",1,common/dna_data/agot_dna_stormlands_ancestors.txt:25546 (Penrose_6)
gene_bs_eye_shape,"""eye_shape_01"" 127 ""eye_shape_03"" 130",1,common/dna_data/agot_dna_stormlands_ancestors.txt:26133 (Poe_2)
gene_bs_eye_shape,"""eye_shape_03"" 127 ""eye_shape_02"" 28",1,common/dna_data/agot_dna_stormlands_ancestors.txt:26524 (Poe_4)
gene_bs_eye_shape,"""eye_shape_02"" 28 ""eye_shape_01"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:26718 (Poe_5)
gene_bs_eye_shape,"""eye_shape_01"" 129 ""eye_shape_02"" 63",1,common/dna_data/agot_dna_stormlands_ancestors.txt:26913 (Poe_6)
gene_bs_eye_shape,"""eye_shape_03"" 127 ""eye_shape_02"" 53",1,common/dna_data/agot_dna_stormlands_ancestors.txt:27108 (Poe_7)
gene_bs_eye_shape,"""eye_shape_01"" 125 ""eye_shape_01"" 129",1,common/dna_data/agot_dna_stormlands_ancestors.txt:27304 (Poe_8)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""vanilla_eye_shape"" 0",1,common/dna_data/agot_dna_stormlands_ancestors.txt:28476 (Rogers_35)
gene_bs_eye_shape,"""eye_shape_03"" 130 ""eye_shape_01"" 111",1,common/dna_data/agot_dna_stormlands_ancestors.txt:28866 (Staedmon_61)
gene_bs_eye_shape,"""eye_shape_03"" 92 ""eye_shape_04"" 125",1,common/dna_data/agot_dna_stormlands_ancestors.txt:30625 (Swann_24)
gene_bs_eye_shape,"""eye_shape_03"" 125 ""eye_shape_04"" 137",1,common/dna_data/agot_dna_stormlands_ancestors.txt:31798 (Swann_42)
gene_bs_eye_shape,"""eye_shape_02"" 137 ""eye_shape_03"" 125",1,common/dna_data/agot_dna_stormlands_ancestors.txt:31993 (Swann_43)
gene_bs_eye_shape,"""eye_shape_04"" 207 ""eye_shape_04"" 207",1,common/dna_data/agot_dna_stormlands_ancestors.txt:32384 (Swann_49)
gene_bs_eye_shape,"""eye_shape_04"" 125 ""eye_shape_03"" 125",1,common/dna_data/agot_dna_stormlands_ancestors.txt:32580 (Swann_53)
gene_bs_eye_shape,"""eye_shape_04"" 125 ""eye_shape_03"" 127",1,common/dna_data/agot_dna_stormlands_ancestors.txt:32776 (Swann_54)
gene_bs_eye_shape,"""eye_shape_01"" 120 ""eye_shape_01"" 51",1,common/dna_data/agot_dna_stormlands_ancestors.txt:33753 (Tarth_26)
gene_bs_eye_shape,"""eye_shape_01"" 152 ""eye_shape_01"" 148",1,common/dna_data/agot_dna_stormlands_ancestors.txt:35320 (Tarth_35)
gene_bs_eye_shape,"""eye_shape_03"" 183 ""eye_shape_03"" 238",1,common/dna_data/agot_dna_stormlands_ancestors.txt:35908 (Tarth_47)
gene_bs_eye_shape,"""eye_shape_03"" 65 ""eye_shape_03"" 65",1,common/dna_data/agot_dna_stormlands_ancestors.txt:36103 (Tempers_60)
gene_bs_eye_shape,"""eye_shape_02"" 38 ""eye_shape_04"" 58",1,common/dna_data/agot_dna_stormlands_ancestors.txt:36885 (Toyne_29)
gene_bs_eye_shape,"""eye_shape_04"" 58 ""eye_shape_02"" 38",1,common/dna_data/agot_dna_stormlands_ancestors.txt:37080 (Toyne_30)
gene_bs_eye_shape,"""eye_shape_01"" 79 ""eye_shape_03"" 29",1,common/dna_data/agot_dna_stormlands_ancestors.txt:38253 (Wensington_26)
gene_bs_eye_shape,"""eye_shape_01"" 31 ""eye_shape_01"" 31",1,common/dna_data/agot_dna_stormlands_ancestors.txt:38643 (Wylde_28)
gene_bs_eye_shape,"""eye_shape_02"" 18 ""eye_shape_01"" 191",1,common/dna_data/agot_dna_stormlands_ancestors.txt:38838 (Wylde_31)
gene_bs_eye_shape,"""eye_shape_01"" 130 ""eye_shape_04"" 105",1,common/dna_data/agot_dna_three_daughters.txt:1502 (Breneyan_112)
gene_bs_eye_shape,"""eye_shape_04"" 63 ""eye_shape_04"" 46",1,common/dna_data/agot_dna_three_daughters.txt:1890 (Breneyan_120)
gene_bs_eye_shape,"""eye_shape_03"" 149 ""eye_shape_03"" 169",1,common/dna_data/agot_dna_three_daughters.txt:3455 (Erosenes_1)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_03"" 149",1,common/dna_data/agot_dna_three_daughters.txt:3844 (Erosenes_30)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_01"" 154",1,common/dna_data/agot_dna_three_daughters.txt:4429 (Erosenes_33)
gene_bs_eye_shape,"""eye_shape_01"" 154 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters.txt:4624 (Erosenes_34)
gene_bs_eye_shape,"""vanilla_eye_shape"" 0 ""eye_shape_01"" 38",1,common/dna_data/agot_dna_three_daughters.txt:4820 (Erosenes_41)
gene_bs_eye_shape,"""eye_shape_04"" 130 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters.txt:6966 (Lohar_42)
gene_bs_eye_shape,"""eye_shape_04"" 127 ""eye_shape_02"" 54",1,common/dna_data/agot_dna_three_daughters.txt:7940 (Naelor_24)
gene_bs_eye_shape,"""eye_shape_03"" 194 ""eye_shape_03"" 194",1,common/dna_data/agot_dna_three_daughters.txt:10086 (Orthys_28)
gene_bs_eye_shape,"""eye_shape_01"" 166 ""eye_shape_04"" 62",1,common/dna_data/agot_dna_three_daughters.txt:11846 (Valduran_37)
gene_bs_eye_shape,"""eye_shape_02"" 157 ""eye_shape_02"" 54",1,common/dna_data/agot_dna_three_daughters.txt:12236 (Naelor_37_A)
gene_bs_eye_shape,"""eye_shape_02"" 85 ""eye_shape_01"" 154",1,common/dna_data/agot_dna_three_daughters.txt:12626 (Sellos_2_A)
gene_bs_eye_shape,"""eye_shape_02"" 85 ""eye_shape_03"" 169",1,common/dna_data/agot_dna_three_daughters.txt:12821 (Sellos_2_B)
gene_bs_eye_shape,"""eye_shape_02"" 76 ""eye_shape_02"" 76",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:1895 (Altoris_15)
gene_bs_eye_shape,"""eye_shape_01"" 147 ""eye_shape_01"" 195",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3456 (Atuhoris_4)
gene_bs_eye_shape,"""eye_shape_02"" 111 ""eye_shape_04"" 189",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:4238 (Atuhoris_70)
gene_bs_eye_shape,"""eye_shape_04"" 189 ""eye_shape_02"" 111",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:4627 (Atuhoris_72)
gene_bs_eye_shape,"""eye_shape_02"" 111 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:4823 (Atuhoris_74)
gene_bs_eye_shape,"""eye_shape_01"" 195 ""eye_shape_02"" 140",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:5992 (Atuhoris_88)
gene_bs_eye_shape,"""eye_shape_04"" 88 ""eye_shape_01"" 119",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6382 (Bazanne_25)
gene_bs_eye_shape,"""eye_shape_04"" 92 ""eye_shape_01"" 192",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6578 (Bazanne_48)
gene_bs_eye_shape,"""eye_shape_01"" 220 ""eye_shape_04"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6969 (Bazanne_55)
gene_bs_eye_shape,"""eye_shape_01"" 119 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:7555 (Bazanne_70)
gene_bs_eye_shape,"""eye_shape_04"" 118 ""eye_shape_04"" 118",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:7751 (Bazanne_72)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_01"" 159",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:8925 (Bazanne_79)
gene_bs_eye_shape,"""eye_shape_01"" 170 ""eye_shape_01"" 159",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:9316 (Bazanne_80)
gene_bs_eye_shape,"""eye_shape_03"" 100 ""eye_shape_04"" 60",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10290 (Breneyan_35)
gene_bs_eye_shape,"""eye_shape_04"" 60 ""eye_shape_02"" 71",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10678 (Breneyan_48)
gene_bs_eye_shape,"""eye_shape_01"" 4 ""eye_shape_04"" 60",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:10874 (Breneyan_60)
gene_bs_eye_shape,"""eye_shape_02"" 0 ""eye_shape_01"" 81",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:11264 (Breneyan_95)
gene_bs_eye_shape,"""eye_shape_03"" 57 ""eye_shape_03"" 57",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:13025 (Camardoon_70)
gene_bs_eye_shape,"""eye_shape_04"" 60 ""eye_shape_04"" 77",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:13221 (Camardoon_8)
gene_bs_eye_shape,"""eye_shape_02"" 247 ""eye_shape_02"" 247",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14394 (Deorel_62)
gene_bs_eye_shape,"""eye_shape_04"" 34 ""eye_shape_04"" 42",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14588 (Deorel_74)
gene_bs_eye_shape,"""eye_shape_01"" 33 ""eye_shape_01"" 70",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:14980 (Drahar_40)
gene_bs_eye_shape,"""eye_shape_01"" 63 ""eye_shape_04"" 62",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:15568 (Drahar_56)
gene_bs_eye_shape,"""eye_shape_01"" 190 ""eye_shape_04"" 97",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16156 (Drahar_62)
gene_bs_eye_shape,"""eye_shape_01"" 63 ""eye_shape_01"" 110",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16351 (Drahar_63)
gene_bs_eye_shape,"""eye_shape_01"" 206 ""eye_shape_01"" 110",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:16546 (Drahar_64)
gene_bs_eye_shape,"""eye_shape_02"" 113 ""eye_shape_01"" 33",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:17132 (Drahar_8)
gene_bs_eye_shape,"""eye_shape_02"" 54 ""eye_shape_02"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:17914 (Eigares_66)
gene_bs_eye_shape,"""eye_shape_03"" 169 ""eye_shape_01"" 154",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18305 (Erosenes_22)
gene_bs_eye_shape,"""eye_shape_03"" 86 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:19086 (Erosenes_3)
gene_bs_eye_shape,"""eye_shape_02"" 68 ""eye_shape_04"" 25",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20259 (Erosenes_7)
gene_bs_eye_shape,"""eye_shape_04"" 25 ""eye_shape_04"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:20455 (Erosenes_8)
gene_bs_eye_shape,"""eye_shape_01"" 174 ""eye_shape_01"" 26",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21042 (Gaembutys_53)
gene_bs_eye_shape,"""eye_shape_03"" 149 ""eye_shape_03"" 149",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21433 (Haen_2)
gene_bs_eye_shape,"""eye_shape_01"" 149 ""eye_shape_01"" 199",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:21824 (Haen_5)
gene_bs_eye_shape,"""eye_shape_01"" 203 ""eye_shape_01"" 199",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:22020 (Haen_6)
gene_bs_eye_shape,"""eye_shape_01"" 149 ""eye_shape_01"" 203",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:22216 (Haen_6_A)
gene_bs_eye_shape,"""eye_shape_01"" 189 ""eye_shape_01"" 23",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:22412 (Haen_8)
gene_bs_eye_shape,"""eye_shape_03"" 68 ""eye_shape_04"" 86",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:23973 (Lohar_18)
gene_bs_eye_shape,"""eye_shape_04"" 180 ""eye_shape_03"" 41",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24364 (Lohar_3)
gene_bs_eye_shape,"""eye_shape_03"" 41 ""eye_shape_04"" 118",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24560 (Lohar_4)
gene_bs_eye_shape,"""eye_shape_04"" 118 ""eye_shape_03"" 41",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:24755 (Lohar_5)
gene_bs_eye_shape,"""eye_shape_01"" 95 ""eye_shape_04"" 86",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:25342 (Lohar_72)
gene_bs_eye_shape,"""eye_shape_04"" 68 ""eye_shape_04"" 68",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:25538 (Lohar_8)
gene_bs_eye_shape,"""eye_shape_03"" 41 ""eye_shape_04"" 86",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:25929 (Lohar_81)
gene_bs_eye_shape,"""eye_shape_02"" 85 ""eye_shape_01"" 159",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:26321 (Lohar_86)
gene_bs_eye_shape,"""eye_shape_04"" 0 ""eye_shape_02"" 68",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:27686 (Lornel_56)
gene_bs_eye_shape,"""eye_shape_01"" 0 ""eye_shape_04"" 158",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:28271 (Mallar_2)
gene_bs_eye_shape,"""eye_shape_02"" 119 ""eye_shape_04"" 158",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:29053 (Mallar_4)
gene_bs_eye_shape,"""eye_shape_04"" 158 ""eye_shape_04"" 180",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:29249 (Mallar_5)
gene_bs_eye_shape,"""eye_shape_04"" 123 ""eye_shape_04"" 186",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:30423 (Mercor_74)
gene_bs_eye_shape,"""eye_shape_04"" 225 ""eye_shape_01"" 73",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:31596 (Moraqos_5)
gene_bs_eye_shape,"""eye_shape_01"" 73 ""eye_shape_04"" 122",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:31987 (Moraqos_7)
gene_bs_eye_shape,"""eye_shape_01"" 73 ""eye_shape_01"" 100",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:32379 (Moraqos_8)
gene_bs_eye_shape,"""eye_shape_01"" 160 ""eye_shape_02"" 39",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:33746 (Naelor_3)
gene_bs_eye_shape,"""eye_shape_02"" 39 ""eye_shape_01"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:34331 (Naelor_4)
gene_bs_eye_shape,"""eye_shape_02"" 119 ""eye_shape_03"" 77",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:34525 (Naelor_5)
gene_bs_eye_shape,"""eye_shape_03"" 77 ""eye_shape_04"" 0",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35110 (Naelor_68)
gene_bs_eye_shape,"""eye_shape_03"" 99 ""eye_shape_01"" 33",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35695 (Naelor_73)
