File,DNA,Coverage,Genes
common/dna_data/agot_dna_riverlands.txt,Brotherhood_4,31,187
common/dna_data/agot_dna_riverlands.txt,Brotherhood_5,31,189
common/dna_data/agot_dna_riverlands.txt,Brotherhood_6,31,189
common/dna_data/agot_dna_riverlands.txt,Brotherhood_7,31,189
common/dna_data/agot_dna_riverlands.txt,Brotherhood_8,31,189
common/dna_data/agot_dna_riverlands.txt,Brotherhood_9,31,189
common/dna_data/agot_dna_riverlands.txt,Cox_1,31,189
common/dna_data/agot_dna_riverlands.txt,Cox_6,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_1,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_2,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_3,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_4,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_5,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_6,31,189
common/dna_data/agot_dna_riverlands.txt,Darry_61,31,188
common/dna_data/agot_dna_riverlands.txt,Darry_7,31,187
common/dna_data/agot_dna_riverlands.txt,Darry_8,31,187
common/dna_data/agot_dna_riverlands.txt,Darry_9,31,189
common/dna_data/agot_dna_riverlands.txt,Erenford_1,31,189
common/dna_data/agot_dna_riverlands.txt,Erenford_3,31,188
common/dna_data/agot_dna_riverlands.txt,Erenford_31,31,188
common/dna_data/agot_dna_riverlands.txt,Festering_71,31,188
common/dna_data/agot_dna_riverlands.txt,Goodbrook_4,31,189
common/dna_data/agot_dna_riverlands.txt,Greysteel_40,31,189
common/dna_data/agot_dna_riverlands.txt,Growne_94,31,189
common/dna_data/agot_dna_riverlands.txt,Haigh_1,31,189
common/dna_data/agot_dna_riverlands.txt,Harlton_2,31,189
common/dna_data/agot_dna_riverlands.txt,Harlton_23,31,188
common/dna_data/agot_dna_riverlands.txt,Harlton_3,31,189
common/dna_data/agot_dna_riverlands.txt,Harlton_4,31,189
common/dna_data/agot_dna_riverlands.txt,Haynes_1,31,189
common/dna_data/agot_dna_riverlands.txt,Haynes_28,31,188
common/dna_data/agot_dna_riverlands.txt,Haynes_29,31,188
common/dna_data/agot_dna_riverlands.txt,Haynes_30,31,188
common/dna_data/agot_dna_riverlands.txt,Haynes_rs_1,31,188
common/dna_data/agot_dna_riverlands.txt,Hickory_74,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_1,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_2,31,189
common/dna_data/agot_dna_riverlands.txt,Kytley_3,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_4,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_5,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_6,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_7,31,188
common/dna_data/agot_dna_riverlands.txt,Kytley_rs_1,31,188
common/dna_data/agot_dna_riverlands.txt,Lolliston_54,31,187
common/dna_data/agot_dna_riverlands.txt,Lothston_22,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_1,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_2,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_3,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_4,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_6,31,189
common/dna_data/agot_dna_riverlands.txt,Mallister_7,31,187
common/dna_data/agot_dna_riverlands.txt,Mooton_1,31,187
common/dna_data/agot_dna_riverlands.txt,Mooton_2,31,187
common/dna_data/agot_dna_riverlands.txt,Mooton_3,31,189
common/dna_data/agot_dna_riverlands.txt,Mooton_4,31,188
common/dna_data/agot_dna_riverlands.txt,Mooton_56,31,189
common/dna_data/agot_dna_riverlands.txt,MootonHM_106,31,189
common/dna_data/agot_dna_riverlands.txt,Mudd_1,31,189
common/dna_data/agot_dna_riverlands.txt,Mudd_2,31,189
common/dna_data/agot_dna_riverlands.txt,Paege_1,31,189
common/dna_data/agot_dna_riverlands.txt,Paege_2,31,188
common/dna_data/agot_dna_riverlands.txt,Paege_3,31,188
common/dna_data/agot_dna_riverlands.txt,Paege_31,31,189
common/dna_data/agot_dna_riverlands.txt,Piper_1,31,189
common/dna_data/agot_dna_riverlands.txt,Piper_2,31,188
common/dna_data/agot_dna_riverlands.txt,Piper_3,31,188
common/dna_data/agot_dna_riverlands.txt,Piper_6,31,189
common/dna_data/agot_dna_riverlands.txt,Rankenfell_57,31,188
common/dna_data/agot_dna_riverlands.txt,Strong_63,31,189
common/dna_data/agot_dna_riverlands.txt,Strong_64,31,189
common/dna_data/agot_dna_riverlands.txt,Terrick_23,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_1,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_2,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_3,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_4,31,188
common/dna_data/agot_dna_riverlands.txt,Tully_6,31,188
common/dna_data/agot_dna_riverlands.txt,Tully_7,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_8,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_9,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_hh_4,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_hh_5,31,188
common/dna_data/agot_dna_riverlands.txt,Urgont_50,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Armisteads_Wood_61,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Atranta_1,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Atranta_2,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Wayfarers_Rest_1,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Wayfarers_Rest_2,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Wayfarers_Rest_3,31,189
common/dna_data/agot_dna_riverlands.txt,Vance_Wayfarers_Rest_4,31,188
common/dna_data/agot_dna_riverlands.txt,Vypren_1,31,189
common/dna_data/agot_dna_riverlands.txt,Vypren_2,31,189
common/dna_data/agot_dna_riverlands.txt,Vypren_3,31,188
common/dna_data/agot_dna_riverlands.txt,Vypren_85,31,188
common/dna_data/agot_dna_riverlands.txt,Wayn_25,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_1,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_11,31,188
common/dna_data/agot_dna_riverlands.txt,Whent_12,31,188
common/dna_data/agot_dna_riverlands.txt,Whent_13,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_2,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_3,31,188
common/dna_data/agot_dna_riverlands.txt,Whent_4,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_5,31,188
common/dna_data/agot_dna_riverlands.txt,Whent_6,31,188
common/dna_data/agot_dna_riverlands.txt,Whent_7,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_8,31,189
common/dna_data/agot_dna_riverlands.txt,Whent_9,31,189
common/dna_data/agot_dna_riverlands.txt,Tully_hh_7,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Alderdice_71,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bigglestone_31,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_101,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_102,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_103,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_104,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_105,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_106,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_107,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_108,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_35,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_36,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_37,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_38,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_39,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_40,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_41,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_42,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_43,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_44,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_45,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_46,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_47,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_48,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_49,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_50,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_51,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_52,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_53,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_54,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_55,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_56,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_57,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_58,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_59,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_60,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_61,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_62,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_63,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_64,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_65,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_74,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_76,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_78,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_79,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_80,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_81,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_82,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_83,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_84,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_85,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_86,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_87,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_88,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_89,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_90,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_rs_11,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blackwood_rs_50,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blanetree_30,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Blanetree_38,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_111,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_112,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_113,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_127,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_31,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_32,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_33,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_34,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_35,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_36,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_37,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_38,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_39,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_40,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_41,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_42,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_43,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_44,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_45,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_46,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_47,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_48,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_49,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_50,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_51,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_52,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_53,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_54,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_55,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_56,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_57,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_59,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_60,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_68,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_73,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_74,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_75,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_76,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_79,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_81,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_82,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_88,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_95,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Bracken_rs_12,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_14,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_23,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_28,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_29,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_30,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_31,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_32,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_33,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Butterwell_34,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Chambers_10,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Chambers_55,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Chambers_62,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Chambers_73,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Cox_63,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Darry_32,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Darry_50,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Darry_57,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Deddings_59,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Deddings_62,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Dunstable_55,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Erenford_19,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Erenford_34,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Erenford_77,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Finch_43,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_114,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_116,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_119,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_120,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_126,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_127,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_128,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_129,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_130,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_132,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_134,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_135,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Frey_136,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Garr_94,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Goodbrook_55,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Grell_22,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Greysteel_26,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_1,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_10,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_11,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_12,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_13,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_14,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_15,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_16,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_17,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_18,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_19,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_2,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_20,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_21,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_22,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_3,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_4,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_5,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_6,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_7,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_8,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Harroway_9,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Haynes_71,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Kytley_28,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_1,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_10,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_11,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_12,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_13,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_14,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_15,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_16,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_17,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_18,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_19,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_2,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_20,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_21,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_3,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_4,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_5,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_6,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_7,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_8,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lothston_9,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Lychester_69,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_25,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_26,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_28,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_29,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_36,31,187
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_37,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_46,31,188
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_49,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_50,31,189
common/dna_data/agot_dna_riverlands_ancestors.txt,Mallister_51,31,189
