"Key","Order","Mod","Path","File","Line","Value","TrailingText","Repository"
"DI_increment","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","351","Increment: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_increment_value').GetValue]","","False"
"DI_increment","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","351","Прирост: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_increment_value').GetValue]","","False"
"DI_increment","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","351","Прирост: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_increment_value').GetValue]","","True"
"DI_increment_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","352","Amount to decrease or increase","","False"
"DI_increment_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","352","Сумма, подлежащая уменьшению или увеличению","","False"
"DI_increment_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","352","Сумма, подлежащая уменьшению или увеличению","","True"
"DI_age","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","353","Age: [Character.GetAge|0]","","False"
"DI_age","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","353","Лет: [Character.GetAge|0]","","False"
"DI_age","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","353","Лет: [Character.GetAge|0]","","True"
"DI_kill_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","354","Kill this character","","False"
"DI_kill_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","354","Убить этого персонажа","","False"
"DI_kill_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","354","Убить этого персонажа","","True"
"DI_vassalize_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","355","Vassalize [Character.GetName].","","False"
"DI_vassalize_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","355","Вассализировать [Character.GetName].","","False"
"DI_vassalize_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","355","Вассализировать [Character.GetName].","","True"
"DI_STRESS_TOOLTIP","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","356","#T [stress_level|E]: [Character.GetStressLevel|V]/[GetDefine('NCharacter', 'MAX_STRESS_LEVEL')|V]\n#![ConcatIfNeitherEmpty('#S Effects:#!\n', Character.StressLevelEffect )]\n[AddTextIf(Not(StringIsEmpty(Character.StressLevelEffect)), '\n')]#S [stress|E]: [stress_i][Character.GetStress|V]/[GetMaxStress|V]#!\n[Character.StressProgressDesc]","","False"
"DI_STRESS_TOOLTIP","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","356","#T [stress_level|E]: [Character.GetStressLevel|V]/[GetDefine('NCharacter', 'MAX_STRESS_LEVEL')|V]\n#![ConcatIfNeitherEmpty('#S Effects:#!\n', Character.StressLevelEffect )]\n[ДобавитьTextIf(Not(StringIsEmpty(Character.StressLevelEffect)), '\n')]#S [stress|E]: [stress_i][Character.GetStress|V]/[GetMaxStress|V]#!\n[Character.StressProgressDesc]","","False"
"DI_STRESS_TOOLTIP","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\replace\russian\zzzz_di_agot_l_russian.yml","localization/replace/russian/zzzz_di_agot_l_russian.yml","84","#T [stress_level|E]: [Character.GetStressLevel|V]/[GetDefine('NCharacter', 'MAX_STRESS_LEVEL')|V]\n#![ConcatIfNeitherEmpty('#S Эффекты:#!\n', Character.StressLevelEffect )]\n[AddTextIf(Not(StringIsEmpty(Character.StressLevelEffect)), '\n')]#S [stress|E]: [stress_i][Character.GetStress|V]/[GetMaxStress|V]#!\n[Character.StressProgressDesc]","","True"
"DI_STRESS_TOOLTIP","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","356","#T [stress_level|E]: [Character.GetStressLevel|V]/[GetDefine('NCharacter', 'MAX_STRESS_LEVEL')|V]\n#![ConcatIfNeitherEmpty('#S Эффекты:#!\n', Character.StressLevelEffect )]\n[AddTextIf(Not(StringIsEmpty(Character.StressLevelEffect)), '\n')]#S [stress|E]: [stress_i][Character.GetStress|V]/[GetMaxStress|V]#!\n[Character.StressProgressDesc]","","True"
"DI_pinned_age","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","357","$game_concept_age$: [Character.GetAge|0]","","False"
"DI_pinned_age","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","357","$game_concept_age$: [Character.GetAge|0]","","False"
"DI_pinned_age","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","357","$game_concept_age$: [Character.GetAge|0]","","True"
"DI_PC_diplomacy","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","358","$game_concept_diplomacy$: [Character.GetSkill('diplomacy')]","","False"
"DI_PC_diplomacy","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","358","Дипломат.: [Character.GetSkill('diplomacy')]","","False"
"DI_PC_diplomacy","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","358","Дипломат.: [Character.GetSkill('diplomacy')]","","True"
"DI_PC_martial","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","359","$game_concept_martial$: [Character.GetSkill('martial')]","","False"
"DI_PC_martial","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","359","Военное Д.: [Character.GetSkill('martial')]","","False"
"DI_PC_martial","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","359","Военное Д.: [Character.GetSkill('martial')]","","True"
"DI_PC_stewardship","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","360","$game_concept_stewardship$: [Character.GetSkill('stewardship')]","","False"
"DI_PC_stewardship","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","360","Управлен.: [Character.GetSkill('stewardship')]","","False"
"DI_PC_stewardship","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","360","Управлен.: [Character.GetSkill('stewardship')]","","True"
"DI_PC_intrigue","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","361","$game_concept_intrigue$: [Character.GetSkill('intrigue')]","","False"
"DI_PC_intrigue","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","361","Интриги: [Character.GetSkill('intrigue')]","","False"
"DI_PC_intrigue","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","361","Интриги: [Character.GetSkill('intrigue')]","","True"
"DI_PC_learning","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","362","$game_concept_learning$: [Character.GetSkill('learning')]","","False"
"DI_PC_learning","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","362","Ученость: [Character.GetSkill('learning')]","","False"
"DI_PC_learning","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","362","Ученость: [Character.GetSkill('learning')]","","True"
"DI_PC_prowess","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","363","$game_concept_prowess$: [Character.GetSkill('prowess')]","","False"
"DI_PC_prowess","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","363","Доблесть: [Character.GetSkill('prowess')]","","False"
"DI_PC_prowess","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","363","Доблесть: [Character.GetSkill('prowess')]","","True"
"DI_PC_gold","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","364","$game_concept_gold$: [Character.GetGold|0]","","False"
"DI_PC_gold","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","364","Золото: [Character.GetGold|0]","","False"
"DI_PC_gold","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","364","Золото: [Character.GetGold|0]","","True"
"DI_PC_prestige","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","365","$game_concept_prestige$: [Character.GetPrestige|0]","","False"
"DI_PC_prestige","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","365","Престиж: [Character.GetPrestige|0]","","False"
"DI_PC_prestige","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","365","Престиж: [Character.GetPrestige|0]","","True"
