"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"game_rule_extra_nomads_tibet_participant_group_settled_rulers","localization/replace/english/game_rules_l_english.yml","1017","localization/replace/russian/game_rules_l_russian.yml","1017","$the_great_steppe_participant_group_settled_rulers$"
"game_rule_extra_nomads_tibet_participant_group_settled_rulers_desc","localization/replace/english/game_rules_l_english.yml","1018","localization/replace/russian/game_rules_l_russian.yml","1018","$the_great_steppe_participant_group_settled_rulers_desc$"
"game_rule_extra_nomads_tibet_situation_steppe_abundant_grazing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1021","localization/replace/russian/game_rules_l_russian.yml","1021","$situation_steppe_abundant_grazing_season$"
"game_rule_extra_nomads_tibet_situation_steppe_cold_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1024","localization/replace/russian/game_rules_l_russian.yml","1024","$situation_steppe_cold_zud_season$"
"game_rule_extra_nomads_tibet_situation_steppe_havsarsan_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1027","localization/replace/russian/game_rules_l_russian.yml","1027","$situation_steppe_havsarsan_zud_season$"
"game_rule_extra_nomads_tibet_situation_steppe_severe_drought_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1022","localization/replace/russian/game_rules_l_russian.yml","1022","$situation_steppe_severe_drought_season$"
"game_rule_extra_nomads_tibet_situation_steppe_sky_blessing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1026","localization/replace/russian/game_rules_l_russian.yml","1026","$situation_steppe_sky_blessing_season$"
"game_rule_extra_nomads_tibet_situation_steppe_warm_nights_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1025","localization/replace/russian/game_rules_l_russian.yml","1025","$situation_steppe_warm_nights_season$"
"game_rule_extra_nomads_tibet_situation_steppe_white_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1023","localization/replace/russian/game_rules_l_russian.yml","1023","$situation_steppe_white_zud_season$"
"GAMESETUP_TUTORIAL_PROMPT_ABOUT_RULER","localization/replace/english/gui/frontend_gamesetup_l_english.yml","13","localization/replace/russian/gui/frontend_gamesetup_l_russian.yml","13","$GAMESETUP_TUTORIAL_PROMPT_ABOUT_RULER_EXTRA$"
"GAMESETUP_TUTORIAL_PROMPT_ABOUT_RULER_EXTRA","localization/replace/english/gui/frontend_gamesetup_l_english.yml","16","localization/replace/russian/gui/frontend_gamesetup_l_russian.yml","16","[SelectLocalization( BookmarkCharacter.GetGovernmentType.IsType( 'celestial_government' ), 'GAMESETUP_TUTORIAL_PROMPT_ABOUT_CHINESE_RULER', 'GAMESETUP_TUTORIAL_PROMPT_ABOUT_IRISH_CHARACTER' )]"
"GAMESETUP_TUTORIAL_PROMPT_PLAY_TUTORIAL","localization/replace/english/gui/frontend_gamesetup_l_english.yml","20","localization/replace/russian/gui/frontend_gamesetup_l_russian.yml","20","$GAMESETUP_PLAY_TUTORIAL$"
"generic_coronation_low_feast","localization/replace/english/activities/coronation_activity_l_english.yml","58","localization/replace/russian/activities/coronation_activity_l_russian.yml","58","[GetModifier('ach_coronation_low_feast_modifier').GetNameWithTooltip]"
"GENERIC_RANGING_NAME_BASE","localization/replace/english/agot/dlc/fp2/agot_dlc_fp2_wars_l_english.yml","15","localization/replace/russian/agot/dlc/fp2/agot_dlc_fp2_wars_l_russian.yml","15","[ATTACKER.GetPrimaryTitle.GetAdjective][DEFENDER.GetPrimaryTitle.GetName]"
"GetCadetHouseName_A","localization/english/agot/agot_cadets_l_english.yml","7","localization/russian/agot/agot_cadets_l_russian.yml","7","[GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetPrefix')][GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetSuffix')]"
"GetCadetHouseName_B","localization/english/agot/agot_cadets_l_english.yml","9","localization/russian/agot/agot_cadets_l_russian.yml","9","[GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetPrefix')][GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetSigilSuffix')]"
"GetCadetHouseName_C","localization/english/agot/agot_cadets_l_english.yml","11","localization/russian/agot/agot_cadets_l_russian.yml","11","[GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetHousePrefix')][GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetSuffix')]"
"GetCadetHouseName_D","localization/english/agot/agot_cadets_l_english.yml","13","localization/russian/agot/agot_cadets_l_russian.yml","13","[GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetHousePrefix')][GetGlobalVariable('cadet_new_name').Char.Custom('GetCadetSigilSuffix')]"
"GetCoRulerDiffGenderBestTitle_Spouse","localization/replace/english/culture/culture_titles_l_english.yml","1405","localization/replace/russian/culture/culture_titles_l_russian.yml","1405","[Character.GetLiege.GetPrimarySpouse.GetTitleAsNameNoTooltip]"
"GetRiteEcumenismFullOrEmpty_empty","localization/replace/english/religion/religion_core_tenets_l_english.yml","124","localization/replace/russian/religion/religion_core_tenets_l_russian.yml","124",""
"GetWarriorNickname_Blank","localization/english/agot/agot_nicknames_dynastic_l_english.yml","4","localization/russian/agot/agot_nicknames_dynastic_l_russian.yml","4",""
"GetWarriorNickname_KingQueen","localization/english/agot/agot_nicknames_dynastic_l_english.yml","14","localization/russian/agot/agot_nicknames_dynastic_l_russian.yml","14"," [Character.Custom('GetQueenKing')|U]"
"GetWarriorNickname_LordLady","localization/english/agot/agot_nicknames_dynastic_l_english.yml","12","localization/russian/agot/agot_nicknames_dynastic_l_russian.yml","12"," [Character.GetLadyLord|U]"
"GetWarriorNickname_PrincePrincess","localization/english/agot/agot_nicknames_dynastic_l_english.yml","13","localization/russian/agot/agot_nicknames_dynastic_l_russian.yml","13"," [Character.Custom('GetPrincessPrince')|U]"
"glacier_construction_prestige_cost","localization/english/agot/modifiers/agot_modifiers_l_english.yml","1110","localization/russian/agot/modifiers/agot_modifiers_l_russian.yml","1110","$glacier_construction_gold_cost$"
"glacier_holding_construction_prestige_cost","localization/english/agot/modifiers/agot_modifiers_l_english.yml","1113","localization/russian/agot/modifiers/agot_modifiers_l_russian.yml","1113","$glacier_holding_construction_gold_cost$"
"GLOBAL_CHANGE_POWER_LEVEL_NEG","localization/replace/english/effects_l_english.yml","3072","localization/replace/russian/effects_l_russian.yml","3072","$GLOBAL_CHANGE_POWER_LEVEL$"
"GLOBAL_CHANGED_POWER_LEVEL","localization/replace/english/effects_l_english.yml","3067","localization/replace/russian/effects_l_russian.yml","3067","$GLOBAL_CHANGE_POWER_LEVEL$"
"GLOBAL_COMPLETE_ACTIVITY_INTENT","localization/replace/english/effects_l_english.yml","3140","localization/replace/russian/effects_l_russian.yml","3140","$CHARACTER_COMPLETES_ACTIVITY_INTENT$"
"GLOBAL_COMPLETE_ACTIVITY_INTENT_PAST","localization/replace/english/effects_l_english.yml","3143","localization/replace/russian/effects_l_russian.yml","3143","$CHARACTER_COMPLETES_ACTIVITY_INTENT$"
"global_events_settings.0002.desc","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","100","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","100","$global_events_settings.0001.desc$"
"global_events_settings.0002.t","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","99","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","99","$global_events_settings.0001.t$"
"global_events_settings.0003.desc","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","115","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","115","$global_events_settings.0002.desc$"
"global_events_settings.0003.t","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","114","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","114","$global_events_settings.0002.t$"
"global_events_settings.0004.desc","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","122","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","122","$global_events_settings.0002.desc$"
"global_events_settings.0004.t","localization/english/agot/decisions/agot_decisions_minor_l_english.yml","121","localization/russian/agot/decisions/agot_decisions_minor_l_russian.yml","121","$global_events_settings.0002.t$"
"GLOBAL_SET_DIARCHY","localization/replace/english/effects_l_english.yml","3053","localization/replace/russian/effects_l_russian.yml","3053","$THEY_SET_DIARCH$"
"GLOBAL_START_DIARCHY","localization/replace/english/effects_l_english.yml","3030","localization/replace/russian/effects_l_russian.yml","3030","$THEY_START_DIARCHY$"
"go_administrative_government_desc","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","619","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","619","$go_administrative_government_name$"
"go_administrative_government_name","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","620","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","620","[GetGovernment( 'administrative_government' ).GetNameNoTooltip]"
"go_celestial_government_desc","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","622","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","622","$go_celestial_government_name$"
"go_celestial_government_name","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","623","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","623","[GetGovernment( 'celestial_government' ).GetNameNoTooltip]"
"go_japan_administrative_government_desc","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","628","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","628","$go_japan_administrative_government_name$"
"go_japan_administrative_government_name","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","629","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","629","[GetGovernment( 'japan_administrative_government' ).GetNameNoTooltip]"
"go_meritocratic_government_desc","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","625","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","625","$go_meritocratic_government_name$"
"go_meritocratic_government_name","localization/replace/english/dlc/ep3/dlc_ep3_decisions_l_english.yml","626","localization/replace/russian/dlc/ep3/dlc_ep3_decisions_l_russian.yml","626","[GetGovernment( 'meritocratic_government' ).GetNameNoTooltip]"
"go_on_hajj_decision_confirm","localization/replace/english/decisions_l_english.yml","331","localization/replace/russian/decisions_l_russian.yml","331","$go_on_pilgrimage_decision_confirm$"
"god_naath_bishop_female","localization/english/agot/religion/agot_religious_loc_l_english.yml","7863","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7863","$priest_generic_term_female$"
"god_naath_bishop_male","localization/english/agot/religion/agot_religious_loc_l_english.yml","7861","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7861","$priest_generic_term$"
"god_naath_bishop_male_plural","localization/english/agot/religion/agot_religious_loc_l_english.yml","7862","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7862","$priest_generic_term_plural$"
"god_naath_bishop_neutral","localization/english/agot/religion/agot_religious_loc_l_english.yml","7865","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7865","$priest_generic_term$"
"god_naath_bishop_neutral_plural","localization/english/agot/religion/agot_religious_loc_l_english.yml","7866","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7866","$priest_generic_term_plural$"
"god_naath_creator_name","localization/english/agot/religion/agot_religious_loc_l_english.yml","7805","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7805","$butterfly_god_god_name$"
"god_naath_creator_name_possessive","localization/english/agot/religion/agot_religious_loc_l_english.yml","7806","localization/russian/agot/religion/agot_religious_loc_l_russian.yml","7806","$butterfly_god_god_name_possessive$"
