"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"menu_rule_spawn_meraxes_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","88","Spawn Meraxes Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_moondancer_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","86","Spawn Moondancer Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_nagga_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","87","Spawn Nagga Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_pythax_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","89","Spawn Pythax Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_sheepstealer_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","84","Spawn Sheepstealer Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_vassarion_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","90","Spawn Vassarion Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_vhagar_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","85","Spawn Vhagar Egg","","False",,,,"False",,,,,"False"
"menu_rule_stepstone_invasion_frequency","localization/replace/english/more_dragon_eggs_ui_l_english.yml","105","Stepstone Adventurer Invasion Frequency","","False",,,,"False",,,,,"False"
"menu_viewer.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","49","MDE Menu","","False",,,,"False",,,,,"False"
"meraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","163","Meraxes","","False",,,,"False",,,,,"False"
"message_filter_dragon_egg_created","localization/replace/english/more_dragon_eggs_ui_l_english.yml","122","@dragon_icon! Dragon Egg Found","","False",,,,"False",,,,,"False"
"message_filter_dragon_egg_created_desc","localization/replace/english/more_dragon_eggs_ui_l_english.yml","123","A [dragon|E] egg has been laid, found or brought into the world","","False",,,,"False",,,,,"False"
"moondancer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","179","Moondancer","","False",,,,"False",,,,,"False"
"more_eggs_debug_decision_tooltip","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","14","Concubines await","Открыть отладочные действия More Dragon Eggs.","True","Наложницы ждут","localization/replace/russian/more_dragon_eggs_decisions_l_russian.yml","14","False",,,,,"True"
"morghul_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","182","Morghul","","False",,,,"False",,,,,"False"
"morning_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","183","Morning","","False",,,,"False",,,,,"False"
"mountains_of_the_vale_desc","localization/replace/english/more_dragon_eggs_travel_l_english.yml","9","This are of the Mountains of the Vale is inhabited by the fire tribes, who are rumored to have worshipped a mysterious fire witch.","Эту область Лунных гор населяют горные кланы, которые, по слухам, поклонялись таинственной огненной ведьме.","True","Эта область Гор Долины населена огненными племенами, которые, по слухам, поклонялись таинственной огненной ведьме.","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","13","False",,,,,"True"
"mountains_of_the_vale_name","localization/replace/english/more_dragon_eggs_travel_l_english.yml","6","The Mountains of the Vale","Лунные горы","True","Горы Долины","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","6","False",,,,,"True"
"move_dragon.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","60","Move [GetPlayer.MakeScope.Var('sgui_selected_dragon').GetCharacter.GetName]","","False",,,,"False",,,,,"False"
"move_dragon_dragonpit_tooltip","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","5","I like to move it move it! I like to, move it!","Открыть меню перемещения дракона.","True","Я люблю двигать его, двигать! Я люблю... двигать!","localization/replace/russian/more_dragon_eggs_decisions_l_russian.yml","5","False",,,,,"True"
"move_dragon_into.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","61","Move Dragon to [GetPlayer.MakeScope.Var('viewing_county_mover').Title.GetNameNoTier]","","False",,,,"False",,,,,"False"
"nagga_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","221","Nagga","","False",,,,"False","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\gui\agot_travel_planner_window_l_russian.yml","113","Останки Нагги, морского дракона, до сих пор украшают холм, на котором когда-то находился чертог Серого Короля.","True"
"neltharion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","219","Neltharion","","False",,,,"False",,,,,"False"
"nessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","160","Nessarion","","False",,,,"False",,,,,"False"
"nick_mde_dragonborn","localization/replace/english/more_dragon_eggs_titles_l_english.yml","3","Dragonborn","Драконорождённый","True",,,,"False",,,,,"True"
"nick_mde_dragonborn_desc","localization/replace/english/more_dragon_eggs_titles_l_english.yml","4","[CHARACTER.GetShortUINameNoTooltipNoFormat|U] [CharWereWas(CHARACTER)] born on the night that came alive with the music of dragons.","[CHARACTER.GetShortUINameNoTooltipNoFormat|U] [CharWereWas(CHARACTER)] рождён в ночь, ожившую от музыки драконов.","True",,,,"False",,,,,"True"
"nightfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","185","Nightfyre","","False",,,,"False",,,,,"False"
"NO_DRAGONPITS_TOOLTIP","localization/replace/english/more_dragon_eggs_ui_l_english.yml","16","@warning_icon! #X You have no access to any active dragonpits!#","@warning_icon! #X У вас нет доступа ни к одной действующей драконьей яме!#!","True",,,,"False",,,,,"True"
"NO_DRAGONS_TOOLTIP","localization/replace/english/more_dragon_eggs_ui_l_english.yml","14","@warning_icon! #X There are no living dragons!#","@warning_icon! #X В мире нет живых драконов!#!","True",,,,"False",,,,,"True"
"NO_EGG_TOOLTIP","localization/replace/english/more_dragon_eggs_ui_l_english.yml","15","@warning_icon! #X There are no eggs known in the world!#","@warning_icon! #X В мире неизвестно ни одного драконьего яйца!#!","True",,,,"False",,,,,"True"
"NO_KINGSGUARD_TOOLTIP","localization/replace/english/more_dragon_eggs_ui_l_english.yml","17","@warning_icon! #X The Kingsguard does not exist!#","@warning_icon! #X Королевская гвардия не существует!#!","True",,,,"False",,,,,"True"
"NO_VALYRIAN_STEEL_TOOLTIP","localization/replace/english/more_dragon_eggs_ui_l_english.yml","18","@warning_icon! #X There is no Valyrian Steel known in the world!#","@warning_icon! #X В мире неизвестно ни одного изделия из валирийской стали!#!","True",,,,"False",,,,,"True"
"num_dragons_in_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","54","Number of Dragons: [Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False",,,,"False",,,,,"False"
"num_dragons_in_this_coop","localization/replace/english/more_dragon_eggs_ui_l_english.yml","56","Dragons in the Dragoncoop: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False",,,,"False",,,,,"False"
"num_dragons_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","55","Dragons in the [GetPlayer.MakeScope.Var('viewing_county').Title.GetProvince.Custom('mde_dragonpit_type_custom_loc')]: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False",,,,"False",,,,,"False"
"num_eggs_in_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","57","Number of Eggs: [Title.GetHolder.MakeScope.ScriptValue('pit_has_this_many_eggs')|0]","","False",,,,"False",,,,,"False"
"num_eggs_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","58","Pitted Dragon Eggs: [GetPlayer.MakeScope.Var('viewing_county').Title.GetHolder.MakeScope.ScriptValue('pit_has_this_many_eggs')|0]","","False",,,,"False",,,,,"False"
"num_tamers_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","59","Authorized Tamers: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_tamers')|0]","","False",,,,"False",,,,,"False"
"pythax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","220","Pythax","","False",,,,"False",,,,,"False"
"quicksilver_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","164","Quicksilver","","False",,,,"False",,,,,"False"
"RETRIEVE_EGG","localization/replace/english/more_dragon_eggs_ui_l_english.yml","64","#I Retrieve Egg #!","","False",,,,"False",,,,,"False"
"RETRIEVE_EGGS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","65","#I Retrieve All Eggs #!","","False",,,,"False",,,,,"False"
"rhaegal_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","190","Rhaegal","","False",,,,"False",,,,,"False"
"rovax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","218","Rovax","","False",,,,"False",,,,,"False"
"rule_can_children_be_landless","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","479","@mde_icon!Can Children Become Landless Adventurers","@mde_icon!Дети как безземельные авантюристы","True","@dragon_destined_icon! More Dragon Eggs - Дети как безземельные авантюристы","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","390","False",,,,,"True"
